rfq_id,underlyings,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,requested_date,executed,start_date,end_date,avg_duration_months,observation_frequency_months,basket_size,log_notional_credits,requested_month_sin,requested_month_cos,requested_dayofweek,nominal_maturity_months,n_underlyings,n_market_matches,realized_vol_min,realized_vol_max,realized_vol_mean,realized_vol_std,realized_vol_trend_21d_mean,structural_base_vol_min,structural_base_vol_max,structural_base_vol_mean,structural_base_vol_std,market_lag_days_max,realized_vol_range,structural_base_vol_range,realized_minus_structural_vol,market_match_rate,has_underlying_BSKR,has_underlying_CLNE,has_underlying_CORL,has_underlying_DRC,has_underlying_HTTX,has_underlying_JEDI,has_underlying_KYBR,has_underlying_MNDO,has_underlying_NABO,has_underlying_POBK,has_underlying_REBL,has_underlying_SITH,has_underlying_TECH,has_underlying_WOOK,product_type_Death Star Phoenix Note,product_type_Holocron Reverse Convertible,product_type_Kessel Run Snowball,product_type_Mandalorian Twin-Win,product_type_Sith Eternal Snowball,product_type_Wretched Hive Digital,basket_type_single,basket_type_worst_of,counterparty_Alderaan Wealth Partners,counterparty_Banco de Coruscant,counterparty_Chandrila Sovereign Fund,counterparty_Corellian Capital,counterparty_First Order Financial,counterparty_Jabba Asset Management,counterparty_Kamino Cloning Trust,counterparty_Nal Hutta Traders,trader_id_TRD-001,trader_id_TRD-002,trader_id_TRD-003,trader_id_TRD-004,trader_id_TRD-005,trader_id_TRD-006,trader_id_TRD-007,trader_id_TRD-008,trader_id_TRD-009,trader_id_TRD-010,trader_id_TRD-011,trader_id_TRD-012,trader_id_TRD-013,trader_id_TRD-014,trader_id_TRD-015,trader_id_TRD-016,trader_id_TRD-017,trader_id_TRD-018,trader_id_TRD-019,trader_id_TRD-020,trader_id_TRD-021,trader_id_TRD-022,trader_id_TRD-023,trader_id_TRD-024,trader_id_TRD-025,trader_id_TRD-026,trader_id_TRD-027,trader_id_TRD-028,trader_id_TRD-029,trader_id_TRD-030,trader_id_TRD-031,trader_id_TRD-032,trader_id_TRD-033,trader_id_TRD-034,trader_id_TRD-035,trader_id_TRD-036,trader_id_TRD-037,trader_id_TRD-038,trader_id_TRD-039
RFQ-000065,TECH,1.2275,0.7503,0,Monthly,0.3479,100000,2023-08-30,True,2023-08-30,2030-07-19,9.02,1.0,1,11.51293546492023,-0.8660254037844384,-0.5000000000000004,2,82.62155059132719,1,1,0.3946630163690148,0.3946630163690148,0.3946630163690148,0.0,0.040157333269885076,0.32,0.32,0.32,0.0,1,0.0,0.0,0.07466301636901479,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000066,TECH,1.2736,0.7717,0,6M,0.3757,100000,2022-05-05,True,2022-05-10,2030-12-14,36.67,6.0,1,11.51293546492023,0.49999999999999994,-0.8660254037844387,3,103.15374507227332,1,1,0.3207045154174669,0.3207045154174669,0.3207045154174669,0.0,-0.004876433804009872,0.32,0.32,0.32,0.0,1,0.0,0.0,0.000704515417466911,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000067,DRC|CORL,0.983,0.6751,0,6M,0.2599,100000,2017-06-06,True,2017-06-11,2027-04-19,60.74,6.0,2,11.51293546492023,1.2246467991473532e-16,-1.0,1,118.23258869908015,2,2,0.2805650215705919,0.2973852075300786,0.2889751145503352,0.01189366755277182,-0.004007133797595069,0.28,0.31,0.29500000000000004,0.021213203435596385,1,0.0168201859594867,0.02999999999999997,-0.006024885449664841,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000068,HTTX|POBK|SITH,1.0,0.5832,2,1D,0.4669,2000000,2021-12-10,True,2021-12-14,2026-06-09,44.61,0.0328515111695138,3,14.508658238524095,-2.4492935982947064e-16,1.0,4,53.810775295663596,3,3,0.2771513346617441,1.436376968297866,0.7270216848078902,0.6216513012888382,0.009530827106659312,0.26,0.5,0.3933333333333333,0.1222020185321557,1,1.159225633636122,0.24,0.3336883514745569,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000070,SITH|WOOK,1.0,0.5678,5,1M,0.2363,250000,2016-01-14,True,2016-01-17,2023-05-14,36.89,1.0,2,12.429220196836383,0.49999999999999994,0.8660254037844387,3,87.84494086727989,2,2,0.2244563511733538,0.2692423747103473,0.24684936294185056,0.03166850094538841,-0.0066769560610294015,0.26,0.27,0.265,0.007071067811865481,1,0.044786023536993486,0.010000000000000009,-0.018150637058149455,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000072,REBL,1.1515,0.845,0,1M,0.1858,100000,2017-04-21,True,2017-04-22,2019-12-09,5.38,1.0,1,11.51293546492023,0.8660254037844387,-0.4999999999999998,4,31.57030223390276,1,1,0.8908738175127252,0.8908738175127252,0.8908738175127252,0.0,-0.001465585130295044,0.18,0.18,0.18,0.0,1,0.0,0.0,0.7108738175127252,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000076,POBK|CLNE,0.9636,0.6305,1,1M,0.2977,500000,2021-09-17,True,2021-09-17,2029-05-04,20.14,1.0,2,13.122365377402328,-1.0,-1.8369701987210297e-16,4,91.52431011826543,2,2,0.14320606129087,0.3826489697025117,0.26292751549669086,0.1693117042449013,-0.0018808525831059547,0.15,0.42,0.285,0.1909188309203678,1,0.23944290841164173,0.27,-0.02207248450330912,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000079,CLNE|POBK|JEDI,1.0,0.6457,5,6M,0.2781,500000,2022-10-21,True,2022-10-23,2031-05-23,83.53,6.0,3,13.122365377402328,-0.8660254037844386,0.5000000000000001,4,102.95663600525624,3,3,0.2204146770797318,0.5983864076800125,0.35292039799094216,0.2128043171879413,-0.02713230504888886,0.14,0.42,0.23666666666666666,0.15885003409925139,1,0.37797173060028066,0.27999999999999997,0.1162537313242755,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000081,KYBR,1.1714,0.8237,0,M,0.2426,100000,2023-10-26,True,2023-10-29,2029-12-15,13.14,1.0,1,11.51293546492023,-0.8660254037844386,0.5000000000000001,3,73.5545335085414,1,1,0.2906212452570259,0.2906212452570259,0.2906212452570259,0.0,0.014739725073970367,0.22,0.22,0.22,0.0,1,0.0,0.0,0.07062124525702587,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000085,HTTX|CLNE,1.1502,0.6,0,2M,0.3415,500000,2022-06-07,True,2022-06-08,2027-10-06,63.76,2.0,2,13.122365377402328,1.2246467991473532e-16,-1.0,1,63.92904073587385,2,2,0.1503565899182317,0.4562586661139358,0.30330762801608374,0.21630543245702633,0.012505034651259794,0.15,0.5,0.325,0.24748737341529167,1,0.3059020761957041,0.35,-0.02169237198391627,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000086,POBK|BSKR|MNDO,1.0,0.5788,0,Monthly,0.4157,500000,2023-09-28,True,2023-10-03,2026-12-01,23.28,1.0,3,13.122365377402328,-1.0,-1.8369701987210297e-16,3,37.943495400788436,3,3,0.4540108376563097,0.6758308260703082,0.5874066369792249,0.11754939859535418,0.07286861429183884,0.3,0.42,0.35666666666666663,0.0602771377334171,1,0.22181998841399853,0.12,0.23073997031255827,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000087,WOOK,1.1823,0.7663,0,2M,0.2902,250000,2016-11-11,True,2016-11-12,2024-03-24,27.06,2.0,1,12.429220196836383,-0.5000000000000004,0.8660254037844384,4,88.3377135348226,1,1,0.3885367183571986,0.3885367183571986,0.3885367183571986,0.0,0.00680582283441683,0.27,0.27,0.27,0.0,1,0.0,0.0,0.11853671835719859,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000088,NABO,1.1741,0.7794,0,3 months,0.1268,500000,2023-04-06,True,2023-04-06,2031-04-28,52.87,3.0,1,13.122365377402328,0.8660254037844387,-0.4999999999999998,3,96.71484888304862,1,1,0.1108598372372622,0.1108598372372622,0.1108598372372622,0.0,-0.0012350818986100603,0.11,0.11,0.11,0.0,1,0.0,0.0,0.0008598372372621982,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RFQ-000090,REBL|CORL,1.0143,0.5681,0,2M,0.2219,100000,2016-12-14,True,2016-12-19,2022-09-25,21.01,2.0,2,11.51293546492023,-2.4492935982947064e-16,1.0,2,69.18528252299606,2,2,0.2245013548160338,0.3396837400357143,0.28209254742587403,0.08144624566207721,-0.012417919449132411,0.18,0.28,0.23,0.07071067811865478,1,0.11518238521968047,0.10000000000000003,0.05209254742587402,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000093,NABO|POBK,1.2312,0.6,0,M,0.2991,250000,2023-10-02,True,2023-10-07,2030-09-30,68.56,1.0,2,12.429220196836383,-0.8660254037844386,0.5000000000000001,0,83.77135348226018,2,2,0.1378610100370379,0.6331412316067452,0.38550112082189153,0.35021600325951574,0.04487426508273036,0.11,0.42,0.265,0.2192031021678297,3,0.4952802215697073,0.31,0.12050112082189152,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000094,CORL|WOOK,1.0289,0.6292,0,3M,0.234,1000000,2017-03-15,True,2017-03-15,2019-08-01,19.85,3.0,2,13.815511557963774,1.0,6.123233995736766e-17,2,28.54796320630749,2,2,0.2691693656498875,0.3186202603947667,0.2938948130223271,0.034967063009846276,-0.005614498932407508,0.27,0.28,0.275,0.007071067811865481,1,0.04945089474487918,0.010000000000000009,0.018894813022327095,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000097,KYBR|CORL,1.3543,0.6,0,6M,0.2262,250000,2016-10-17,True,2016-10-18,2021-04-03,49.9,6.0,2,12.429220196836383,-0.8660254037844386,0.5000000000000001,0,53.482260183968464,2,2,0.2720317638946415,0.3657374958313752,0.31888462986300836,0.06625995848851324,-0.011464545753599953,0.22,0.28,0.25,0.04242640687119286,3,0.0937057319367337,0.060000000000000026,0.06888462986300836,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000098,HTTX|POBK,1.0,0.6247,4,6M,0.4819,100000,2020-01-27,True,2020-02-01,2022-09-22,30.24,6.0,2,11.51293546492023,0.49999999999999994,0.8660254037844387,0,31.6688567674113,2,2,0.6452093686310991,0.7005897716780378,0.6728995701545685,0.03915985853933449,0.03913084738769057,0.42,0.5,0.45999999999999996,0.05656854249492379,3,0.0553804030469387,0.08000000000000002,0.2128995701545685,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000099,MNDO,1.3892,0.8165,0,1M,0.3079,500000,2020-09-02,True,2020-09-02,2029-05-31,30.73,1.0,1,13.122365377402328,-1.0,-1.8369701987210297e-16,2,104.89487516425756,1,1,0.353009936071567,0.353009936071567,0.353009936071567,0.0,-0.0005536843472481734,0.35,0.35,0.35,0.0,1,0.0,0.0,0.003009936071567021,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000101,POBK|KYBR,1.0,0.5063,6,6M,0.3016,500000,2019-03-04,True,2019-03-09,2022-11-27,36.36,6.0,2,13.122365377402328,1.0,6.123233995736766e-17,0,44.645203679369246,2,2,0.1990939179833044,0.3377047791159729,0.26839934854963865,0.09801267985301676,-0.054718770038517925,0.22,0.42,0.32,0.14142135623730948,3,0.13861086113266852,0.19999999999999998,-0.05160065145036136,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000102,TECH,1.2279,0.8089,0,1M,0.3758,100000,2017-05-29,True,2017-05-31,2021-07-27,18.02,1.0,1,11.51293546492023,0.49999999999999994,-0.8660254037844387,0,49.86859395532194,1,1,0.3254189312462202,0.3254189312462202,0.3254189312462202,0.0,-0.015109017604910902,0.32,0.32,0.32,0.0,3,0.0,0.0,0.005418931246220171,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000103,NABO|CORL|CLNE,1.0,0.56,5,1Y,0.1558,100000,2019-02-20,True,2019-02-24,2021-07-27,25.97,12.0,3,11.51293546492023,0.8660254037844386,0.5000000000000001,2,29.040735873850196,3,3,0.113118563797815,0.2854758793428882,0.19424844694444846,0.08662119504570157,-0.04029819401303087,0.11,0.28,0.18000000000000002,0.08888194417315591,1,0.17235731554507322,0.17000000000000004,0.014248446944448434,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000104,HTTX|WOOK,1.1679,0.6,0,3 months,0.3699,100000,2023-04-28,True,2023-04-29,2027-02-08,47.15,3.0,2,11.51293546492023,0.8660254037844387,-0.4999999999999998,4,45.367936925098554,2,2,0.2661769651033942,0.3946615397998755,0.33041925245163484,0.09085231404575139,-0.11464707307419322,0.27,0.5,0.385,0.1626345596729059,1,0.12848457469648128,0.22999999999999998,-0.05458074754836517,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000105,KYBR,1.2431,0.7553,0,1Y,0.198,100000,2022-10-18,True,2022-10-19,2032-03-11,60.33,12.0,1,11.51293546492023,-0.8660254037844386,0.5000000000000001,1,112.71353482260183,1,1,0.3172013297429204,0.3172013297429204,0.3172013297429204,0.0,-0.014977954847977815,0.22,0.22,0.22,0.0,1,0.0,0.0,0.09720132974292042,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000109,BSKR|KYBR,1.0,0.5385,4,1M,0.2877,500000,2019-05-10,True,2019-05-12,2028-12-30,38.28,1.0,2,13.122365377402328,0.49999999999999994,-0.8660254037844387,4,115.63731931668856,2,2,0.1987540154048367,0.2976859557124679,0.24821998555865232,0.06995544586746878,-0.0001381340099006756,0.22,0.3,0.26,0.0565685424949238,1,0.09893194030763122,0.07999999999999999,-0.011780014441347686,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000114,DRC|TECH|REBL,1.0,0.6028,2,6M,0.3085,250000,2024-03-14,True,2024-03-14,2026-05-05,19.26,6.0,3,12.429220196836383,1.0,6.123233995736766e-17,3,25.689881734559787,3,3,0.5420301878831982,0.6183183330461254,0.5792758714165946,0.038175798377309965,0.04397260538191189,0.18,0.32,0.27,0.07810249675906655,1,0.07628814516292715,0.14,0.3092758714165946,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000116,WOOK,1.3294,0.7631,0,Quarterly,0.3168,100000,2019-06-24,True,2019-06-26,2022-09-17,25.75,3.0,1,11.51293546492023,1.2246467991473532e-16,-1.0,0,38.73193166885677,1,1,0.2382427237961407,0.2382427237961407,0.2382427237961407,0.0,-0.003196398224086655,0.27,0.27,0.27,0.0,3,0.0,0.0,-0.03175727620385932,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000117,DRC|JEDI,0.9989,0.6867,1,1M,0.2123,100000,2021-09-09,True,2021-09-12,2024-05-05,11.77,1.0,2,11.51293546492023,-1.0,-1.8369701987210297e-16,3,31.734559789750328,2,2,0.1397417692818629,0.3444187682707123,0.24208026877628763,0.14472849393792758,0.0014380406117069505,0.14,0.31,0.225,0.12020815280171307,1,0.20467699898884942,0.16999999999999998,0.017080268776287627,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000118,SITH,1.2804,0.8033,0,1 month,0.3113,2000000,2022-11-18,True,2022-11-23,2031-08-28,30.86,1.0,1,14.508658238524095,-0.5000000000000004,0.8660254037844384,4,105.12483574244415,1,1,0.3081667233459119,0.3081667233459119,0.3081667233459119,0.0,-0.04601860174215844,0.26,0.26,0.26,0.0,1,0.0,0.0,0.04816672334591188,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000121,JEDI|MNDO,1.0,0.6139,3,6M,0.2651,1000000,2023-02-27,True,2023-03-04,2031-08-19,43.21,6.0,2,13.815511557963774,0.8660254037844386,0.5000000000000001,0,101.51116951379763,2,2,0.116735008589556,0.3844527839728884,0.2505938962812222,0.18930505441773132,0.005575262447631943,0.14,0.35,0.245,0.14849242404917495,3,0.2677177753833324,0.20999999999999996,0.005593896281222199,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-000122,HTTX,1.3517,0.7907,0,1D,0.4377,100000,2018-04-27,True,2018-04-29,2027-03-15,5.22,0.0328515111695138,1,11.51293546492023,0.8660254037844387,-0.4999999999999998,4,106.50459921156373,1,1,0.8253915154672052,0.8253915154672052,0.8253915154672052,0.0,-0.3008901901029072,0.5,0.5,0.5,0.0,1,0.0,0.0,0.32539151546720524,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RFQ-000123,JEDI|KYBR|REBL,1.0,0.6085,5,2M,0.192,250000,2021-03-02,True,2021-03-05,2026-04-11,32.98,2.0,3,12.429220196836383,1.0,6.123233995736766e-17,1,61.202365308804204,3,3,0.1570568877792545,0.4744014795924011,0.29035911271700876,0.16464452311313577,-0.030590089189836116,0.14,0.22,0.18000000000000002,0.04,1,0.31734459181314656,0.07999999999999999,0.11035911271700874,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000126,TECH,1.2238,0.825,0,1M,0.2968,250000,2019-10-25,True,2019-10-27,2028-01-18,22.33,1.0,1,12.429220196836383,-0.8660254037844386,0.5000000000000001,4,98.71879106438895,1,1,0.3035669905714944,0.3035669905714944,0.3035669905714944,0.0,0.004158166271105934,0.32,0.32,0.32,0.0,1,0.0,0.0,-0.01643300942850562,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000128,CORL,1.3368,0.727,0,1Y,0.3201,250000,2016-08-15,True,2016-08-15,2026-07-30,58.98,12.0,1,12.429220196836383,-0.8660254037844384,-0.5000000000000004,0,119.44809461235216,1,1,0.3415973310151228,0.3415973310151228,0.3415973310151228,0.0,0.01952073594950754,0.28,0.28,0.28,0.0,3,0.0,0.0,0.06159733101512277,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RFQ-000129,REBL|KYBR,0.9764,0.6057,2,2M,0.2017,250000,2019-07-23,True,2019-07-26,2028-06-03,21.57,2.0,2,12.429220196836383,-0.4999999999999997,-0.8660254037844388,1,106.27463863337714,2,2,0.1936253664466378,0.51457882170667,0.35410209407665394,0.22694836465962195,0.00203731923243633,0.18,0.22,0.2,0.028284271247461915,1,0.3209534552600322,0.04000000000000001,0.15410209407665393,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000130,KYBR,1.2162,0.7171,0,2M,0.2451,1000000,2017-07-31,True,2017-08-04,2024-12-05,17.81,2.0,1,13.815511557963774,-0.4999999999999997,-0.8660254037844388,0,88.04204993429697,1,1,0.263477877519653,0.263477877519653,0.263477877519653,0.0,0.03133408533740861,0.22,0.22,0.22,0.0,3,0.0,0.0,0.04347787751965301,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000133,POBK,1.3655,0.7678,0,2M,0.4624,2000000,2020-07-30,True,2020-08-02,2028-07-30,21.99,2.0,1,14.508658238524095,-0.4999999999999997,-0.8660254037844388,3,95.89356110381077,1,1,0.4563204795896919,0.4563204795896919,0.4563204795896919,0.0,0.0051872459394735615,0.42,0.42,0.42,0.0,1,0.0,0.0,0.03632047958969192,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
