rfq_id,underlyings,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,requested_date,executed,start_date,end_date,avg_duration_months,observation_frequency_months,basket_size,log_notional_credits,requested_year,requested_month_sin,requested_month_cos,requested_dayofweek,n_underlyings,n_market_matches,realized_vol_min,realized_vol_max,realized_vol_mean,realized_vol_std,realized_vol_trend_21d_mean,structural_base_vol_min,structural_base_vol_max,structural_base_vol_mean,structural_base_vol_std,market_lag_days_max,realized_vol_range,structural_base_vol_range,realized_minus_structural_vol,market_match_rate,has_underlying_BSKR,has_underlying_CLNE,has_underlying_CORL,has_underlying_DRC,has_underlying_HTTX,has_underlying_JEDI,has_underlying_KYBR,has_underlying_MNDO,has_underlying_NABO,has_underlying_POBK,has_underlying_REBL,has_underlying_SITH,has_underlying_TECH,has_underlying_WOOK,product_type_Death Star Phoenix Note,product_type_Holocron Reverse Convertible,product_type_Kessel Run Snowball,product_type_Mandalorian Twin-Win,product_type_Sith Eternal Snowball,product_type_Wretched Hive Digital,basket_type_single,basket_type_worst_of,counterparty_Alderaan Wealth Partners,counterparty_Banco de Coruscant,counterparty_Chandrila Sovereign Fund,counterparty_Corellian Capital,counterparty_First Order Financial,counterparty_Jabba Asset Management,counterparty_Kamino Cloning Trust,counterparty_Nal Hutta Traders,trader_id_TRD-001,trader_id_TRD-002,trader_id_TRD-003,trader_id_TRD-004,trader_id_TRD-005,trader_id_TRD-006,trader_id_TRD-007,trader_id_TRD-008,trader_id_TRD-009,trader_id_TRD-010,trader_id_TRD-011,trader_id_TRD-012,trader_id_TRD-013,trader_id_TRD-014,trader_id_TRD-015,trader_id_TRD-016,trader_id_TRD-017,trader_id_TRD-018,trader_id_TRD-019,trader_id_TRD-020,trader_id_TRD-021,trader_id_TRD-022,trader_id_TRD-023,trader_id_TRD-024,trader_id_TRD-025,trader_id_TRD-026,trader_id_TRD-027,trader_id_TRD-028,trader_id_TRD-029,trader_id_TRD-030,trader_id_TRD-031,trader_id_TRD-032,trader_id_TRD-033,trader_id_TRD-034,trader_id_TRD-035,trader_id_TRD-036,trader_id_TRD-037,trader_id_TRD-038,trader_id_TRD-039
RFQ-000035,JEDI,1.3984,0.8331,0,6M,0.1493,100000,2021-01-25,True,2021-01-26,2027-07-07,64.87,6.0,1,11.51293546492023,2021,0.49999999999999994,0.8660254037844387,0,1,1,0.2083779725602701,0.2083779725602701,0.2083779725602701,0.0,-0.01525628431809034,0.14,0.14,0.14,0.0,3,0.0,0.0,0.06837797256027009,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000036,WOOK|SITH,1.0,0.5055,4,6M,0.3055,100000,2023-10-18,True,2023-10-23,2030-01-11,43.55,6.0,2,11.51293546492023,2023,-0.8660254037844386,0.5000000000000001,2,2,2,0.494789477351624,0.5140305629115832,0.5044100201316036,0.013605502076837715,0.029886265035217435,0.26,0.27,0.265,0.007071067811865481,1,0.019241085559959237,0.010000000000000009,0.23941002013160362,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RFQ-000037,BSKR,1.3287,0.7036,0,3M,0.2887,500000,2017-11-16,False,2017-11-16,2019-12-23,,3.0,1,13.122365377402328,2017,-0.5000000000000004,0.8660254037844384,3,1,1,0.4232086426845237,0.4232086426845237,0.4232086426845237,0.0,-0.022268275412427152,0.3,0.3,0.3,0.0,1,0.0,0.0,0.1232086426845237,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000038,BSKR|DRC|REBL,1.0,0.62,6,6M,0.2463,500000,2017-03-31,False,2017-03-31,2027-01-17,,6.0,3,13.122365377402328,2017,1.0,6.123233995736766e-17,4,3,3,0.2803498176120308,0.7688605512748765,0.4516850532388112,0.2749776733312357,-0.004556182783241695,0.18,0.31,0.26333333333333336,0.07234178138070234,1,0.4885107336628457,0.13,0.18835171990547783,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RFQ-000039,NABO,1.3977,0.8244,0,1Y,0.1168,100000,2020-02-13,False,2020-02-13,2024-03-23,,12.0,1,11.51293546492023,2020,0.8660254037844386,0.5000000000000001,3,1,1,0.2069031345911351,0.2069031345911351,0.2069031345911351,0.0,0.029280474519251448,0.11,0.11,0.11,0.0,1,0.0,0.0,0.0969031345911351,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000040,CLNE,1.1573,0.7906,0,1D,0.1783,100000,2019-01-02,True,2019-01-07,2025-11-06,39.29,0.0328515111695138,1,11.51293546492023,2019,0.49999999999999994,0.8660254037844387,2,1,1,0.2632992103651565,0.2632992103651565,0.2632992103651565,0.0,-0.00695975270678284,0.15,0.15,0.15,0.0,1,0.0,0.0,0.11329921036515653,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000041,CLNE|TECH,1.1632,0.6,0,3M,0.2809,2000000,2017-02-20,False,2017-02-20,2024-12-08,,3.0,2,14.508658238524095,2017,0.8660254037844386,0.5000000000000001,0,2,2,0.1306444750288719,0.3335221630713989,0.2320833190501354,0.14345618896631981,-0.003120342210278626,0.15,0.32,0.235,0.1202081528017131,3,0.20287768804252704,0.17,-0.0029166809498645807,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RFQ-000042,SITH,1.258,0.766,0,1D,0.2315,2000000,2024-01-29,False,2024-01-29,2031-12-25,,0.0328515111695138,1,14.508658238524095,2024,0.49999999999999994,0.8660254037844387,0,1,1,0.4755524849176548,0.4755524849176548,0.4755524849176548,0.0,-0.016170895756907167,0.26,0.26,0.26,0.0,3,0.0,0.0,0.21555248491765477,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000043,BSKR,1.2497,0.7531,0,3M,0.2973,1000000,2020-11-18,True,2020-11-20,2029-09-28,15.91,3.0,1,13.815511557963774,2020,-0.5000000000000004,0.8660254037844384,2,1,1,0.4881121232784838,0.4881121232784838,0.4881121232784838,0.0,0.060866811931895026,0.3,0.3,0.3,0.0,1,0.0,0.0,0.1881121232784838,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000044,WOOK,1.2946,0.7341,0,1 month,0.2706,250000,2024-04-04,True,2024-04-09,2032-03-10,14.91,1.0,1,12.429220196836383,2024,0.8660254037844387,-0.4999999999999998,3,1,1,0.4190600719389125,0.4190600719389125,0.4190600719389125,0.0,-0.010725280027894302,0.27,0.27,0.27,0.0,1,0.0,0.0,0.14906007193891246,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RFQ-000045,MNDO,1.2372,0.8429,0,trimestral,0.3585,500000,2019-12-20,True,2019-12-22,2026-09-09,12.14,3.0,1,13.122365377402328,2019,-2.4492935982947064e-16,1.0,4,1,1,0.3625160401366742,0.3625160401366742,0.3625160401366742,0.0,0.015594229372131507,0.35,0.35,0.35,0.0,1,0.0,0.0,0.012516040136674234,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RFQ-000046,SITH|NABO,1.0125,0.6833,0,6M,0.1609,1000000,2018-03-20,False,2018-03-20,2022-06-17,,6.0,2,13.815511557963774,2018,1.0,6.123233995736766e-17,1,2,2,0.1234401203710048,0.3147675612851322,0.2191038408280685,0.135288930897448,0.023690896345098487,0.11,0.26,0.185,0.10606601717798214,1,0.19132744091412743,0.15000000000000002,0.0341038408280685,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000047,BSKR|REBL,1.0111,0.6139,0,1M,0.2499,2000000,2020-02-10,True,2020-02-13,2022-09-14,10.85,1.0,2,14.508658238524095,2020,0.8660254037844386,0.5000000000000001,0,2,2,0.3105954654790754,0.5450573790871008,0.4278264222830881,0.16578960904220924,0.04248131854024373,0.18,0.3,0.24,0.08485281374238571,3,0.23446191360802543,0.12,0.1878264222830881,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000048,CLNE|JEDI,1.0,0.6022,5,3M,0.1437,250000,2023-06-14,True,2023-06-15,2026-01-11,21.22,3.0,2,12.429220196836383,2023,1.2246467991473532e-16,-1.0,2,2,2,0.1376990284152524,0.1483170568092038,0.1430080426122281,0.007508079880194332,0.005419651219144464,0.14,0.15,0.14500000000000002,0.007071067811865472,1,0.0106180283939514,0.009999999999999981,-0.0019919573877719143,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000049,WOOK,1.1871,0.8363,0,3M,0.3,250000,2022-04-20,False,2022-04-20,2032-01-01,,3.0,1,12.429220196836383,2022,0.8660254037844387,-0.4999999999999998,2,1,1,0.2822465767082683,0.2822465767082683,0.2822465767082683,0.0,0.01064207502691139,0.27,0.27,0.27,0.0,1,0.0,0.0,0.012246576708268286,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RFQ-000050,BSKR|WOOK,1.0,0.5472,5,3M,0.3101,1000000,2020-10-21,True,2020-10-24,2029-12-08,65.57,3.0,2,13.815511557963774,2020,-0.8660254037844386,0.5000000000000001,2,2,2,0.3344607802253229,0.3756534864610483,0.35505713334318556,0.0291276419147068,0.050542592661439095,0.27,0.3,0.28500000000000003,0.021213203435596427,1,0.04119270623572541,0.02999999999999997,0.07005713334318553,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RFQ-000051,JEDI|TECH,0.9852,0.5637,1,3M,0.2332,100000,2020-06-22,False,2020-06-22,2023-11-17,,3.0,2,11.51293546492023,2020,1.2246467991473532e-16,-1.0,0,2,2,0.1940312733816452,0.4162854113764472,0.3051583423790462,0.1571574081228952,-0.017894466629413186,0.14,0.32,0.23,0.12727922061357855,3,0.222254137994802,0.18,0.0751583423790462,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000052,JEDI|MNDO,1.007,0.6028,1,3M,0.2172,500000,2020-06-10,True,2020-06-11,2029-07-30,38.48,3.0,2,13.122365377402328,2020,1.2246467991473532e-16,-1.0,2,2,2,0.2078150841659399,0.4343354255068234,0.32107525483638166,0.16017406943883017,-0.017991280607621438,0.14,0.35,0.245,0.14849242404917495,1,0.2265203413408835,0.20999999999999996,0.07607525483638167,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RFQ-000053,WOOK|BSKR,1.0,0.5025,3,anual,0.2659,500000,2018-01-16,True,2018-01-19,2025-08-02,60.21,12.0,2,13.122365377402328,2018,0.49999999999999994,0.8660254037844387,1,2,2,0.2702425569552594,0.3034286197985781,0.28683558837691875,0.02346609007739358,-0.006522735718800604,0.27,0.3,0.28500000000000003,0.021213203435596427,1,0.03318606284331871,0.02999999999999997,0.0018355883769187176,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000054,NABO|DRC|TECH,1.0,0.6258,5,3 months,0.258,100000,2018-06-01,True,2018-06-01,2025-03-05,51.99,3.0,3,11.51293546492023,2018,1.2246467991473532e-16,-1.0,4,3,3,0.1797031374380292,0.5922923805702699,0.4268432043198512,0.21808833553453225,-0.0014042951010549143,0.11,0.32,0.24666666666666667,0.11846237095944574,1,0.41258924313224066,0.21000000000000002,0.1801765376531845,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000055,REBL,1.2877,0.8371,0,Monthly,0.1947,1000000,2021-11-10,True,2021-11-11,2025-12-09,7.68,1.0,1,13.815511557963774,2021,-0.5000000000000004,0.8660254037844384,2,1,1,0.8917917352209601,0.8917917352209601,0.8917917352209601,0.0,0.11431732605163636,0.18,0.18,0.18,0.0,1,0.0,0.0,0.7117917352209602,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000056,NABO|KYBR,0.9725,0.5681,0,1Y,0.1821,250000,2022-03-28,False,2022-03-28,2027-08-01,,12.0,2,12.429220196836383,2022,1.0,6.123233995736766e-17,0,2,2,0.1176256368140235,0.2161871735106186,0.16690640516232105,0.06969353096232916,-0.004331070493093413,0.11,0.22,0.165,0.07778174593052023,3,0.09856153669659512,0.11,0.0019064051623210454,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000057,REBL|JEDI,0.9985,0.672,1,1M,0.1594,100000,2020-11-23,True,2020-11-27,2024-09-04,12.65,1.0,2,11.51293546492023,2020,-0.5000000000000004,0.8660254037844384,0,2,2,0.2210619595223686,0.5714624780028854,0.396262218762627,0.24777058274885558,0.020855656209008505,0.14,0.18,0.16,0.028284271247461888,3,0.3504005184805168,0.03999999999999998,0.236262218762627,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000058,SITH|CLNE,1.2074,0.6,0,mensual,0.2345,2000000,2018-07-04,True,2018-07-08,2025-05-28,64.8,1.0,2,14.508658238524095,2018,-0.4999999999999997,-0.8660254037844388,2,2,2,0.261082481363418,0.4574950238816127,0.35928875262251536,0.13888464072470652,0.0009653771632945618,0.15,0.26,0.20500000000000002,0.07778174593052023,1,0.19641254251819468,0.11000000000000001,0.15428875262251535,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFQ-000059,KYBR|POBK|TECH,1.0,0.6364,3,2M,0.3494,100000,2021-02-15,True,2021-02-20,2025-01-19,28.1,2.0,3,11.51293546492023,2021,0.8660254037844386,0.5000000000000001,0,3,3,0.2841042640713415,0.6453530099030078,0.41699747194467135,0.19864530309116807,-0.05271279722784541,0.22,0.42,0.32,0.09999999999999998,3,0.36124874583166633,0.19999999999999998,0.09699747194467134,1.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000060,REBL|BSKR,1.2971,0.6,0,1M,0.2697,100000,2020-08-26,False,2020-08-26,2029-08-25,,1.0,2,11.51293546492023,2020,-0.8660254037844384,-0.5000000000000004,2,2,2,0.3087138131744659,0.4862336866782356,0.39747374992635076,0.12552550634989365,3.797389129109319e-05,0.18,0.3,0.24,0.08485281374238571,1,0.1775198735037697,0.12,0.15747374992635077,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000061,SITH|MNDO,0.9585,0.5607,3,3M,0.3222,5000000,2020-04-09,True,2020-04-14,2027-04-17,45.19,3.0,2,15.424948670398354,2020,0.8660254037844387,-0.4999999999999998,3,2,2,0.418599013031081,0.5462060845184582,0.4824025487747696,0.09023182557608098,-0.004419180359505198,0.26,0.35,0.305,0.06363961030678926,1,0.1276070714873772,0.08999999999999997,0.17740254877476963,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000062,TECH|REBL|BSKR,1.0,0.6427,2,1M,0.2983,100000,2022-02-18,True,2022-02-23,2030-08-19,39.54,1.0,3,11.51293546492023,2022,0.8660254037844386,0.5000000000000001,4,3,3,0.284385123280271,0.5989451588515878,0.4048562870777013,0.16971057477493,0.023680439731446495,0.18,0.32,0.26666666666666666,0.07571877794400365,1,0.31456003557131684,0.14,0.13818962041103466,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000063,CORL|POBK|NABO,1.0,0.6168,6,1M,0.3052,100000,2024-02-06,True,2024-02-09,2026-05-22,23.49,1.0,3,11.51293546492023,2024,0.8660254037844386,0.5000000000000001,1,3,3,0.1811730343006899,0.8662773989947699,0.5202428113888424,0.34260528173085875,0.018880547684430787,0.11,0.42,0.27,0.15524174696260024,1,0.68510436469408,0.31,0.2502428113888424,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000064,REBL|HTTX,1.0,0.6388,4,3M,0.3349,500000,2019-09-03,False,2019-09-03,2026-03-30,,3.0,2,13.122365377402328,2019,-1.0,-1.8369701987210297e-16,1,2,2,0.6599251992971832,0.7708003061584405,0.7153627527278119,0.07840053992637822,0.07414166659824079,0.18,0.5,0.33999999999999997,0.2262741699796952,1,0.11087510686125734,0.32,0.37536275272781194,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000065,TECH,1.2275,0.7503,0,Monthly,0.3479,100000,2023-08-30,True,2023-08-30,2030-07-19,9.02,1.0,1,11.51293546492023,2023,-0.8660254037844384,-0.5000000000000004,2,1,1,0.3946630163690148,0.3946630163690148,0.3946630163690148,0.0,0.040157333269885076,0.32,0.32,0.32,0.0,1,0.0,0.0,0.07466301636901479,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000066,TECH,1.2736,0.7717,0,6M,0.3757,100000,2022-05-05,True,2022-05-10,2030-12-14,36.67,6.0,1,11.51293546492023,2022,0.49999999999999994,-0.8660254037844387,3,1,1,0.3207045154174669,0.3207045154174669,0.3207045154174669,0.0,-0.004876433804009872,0.32,0.32,0.32,0.0,1,0.0,0.0,0.000704515417466911,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000067,DRC|CORL,0.983,0.6751,0,6M,0.2599,100000,2017-06-06,True,2017-06-11,2027-04-19,60.74,6.0,2,11.51293546492023,2017,1.2246467991473532e-16,-1.0,1,2,2,0.2805650215705919,0.2973852075300786,0.2889751145503352,0.01189366755277182,-0.004007133797595069,0.28,0.31,0.29500000000000004,0.021213203435596385,1,0.0168201859594867,0.02999999999999997,-0.006024885449664841,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000068,HTTX|POBK|SITH,1.0,0.5832,2,1D,0.4669,2000000,2021-12-10,True,2021-12-14,2026-06-09,44.61,0.0328515111695138,3,14.508658238524095,2021,-2.4492935982947064e-16,1.0,4,3,3,0.2771513346617441,1.436376968297866,0.7270216848078902,0.6216513012888382,0.009530827106659312,0.26,0.5,0.3933333333333333,0.1222020185321557,1,1.159225633636122,0.24,0.3336883514745569,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000069,MNDO|BSKR,1.1601,0.6,0,1D,0.3062,250000,2019-09-26,False,2019-09-26,2028-06-03,,0.0328515111695138,2,12.429220196836383,2019,-1.0,-1.8369701987210297e-16,3,2,2,0.2887278263230232,0.3684964879136473,0.32861215711833525,0.05640496153690521,0.002406494757907801,0.3,0.35,0.32499999999999996,0.03535533905932739,1,0.07976866159062412,0.04999999999999999,0.0036121571183352907,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000070,SITH|WOOK,1.0,0.5678,5,1M,0.2363,250000,2016-01-14,True,2016-01-17,2023-05-14,36.89,1.0,2,12.429220196836383,2016,0.49999999999999994,0.8660254037844387,3,2,2,0.2244563511733538,0.2692423747103473,0.24684936294185056,0.03166850094538841,-0.0066769560610294015,0.26,0.27,0.265,0.007071067811865481,1,0.044786023536993486,0.010000000000000009,-0.018150637058149455,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000071,KYBR,1.2041,0.7913,0,3M,0.2336,1000000,2018-04-17,False,2018-04-17,2021-07-06,,3.0,1,13.815511557963774,2018,0.8660254037844387,-0.4999999999999998,1,1,1,0.3436002305254833,0.3436002305254833,0.3436002305254833,0.0,0.03699648741314909,0.22,0.22,0.22,0.0,1,0.0,0.0,0.12360023052548327,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-000072,REBL,1.1515,0.845,0,1M,0.1858,100000,2017-04-21,True,2017-04-22,2019-12-09,5.38,1.0,1,11.51293546492023,2017,0.8660254037844387,-0.4999999999999998,4,1,1,0.8908738175127252,0.8908738175127252,0.8908738175127252,0.0,-0.001465585130295044,0.18,0.18,0.18,0.0,1,0.0,0.0,0.7108738175127252,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
